SR_PCODE,SR_NAME,SR_MM_NAME,TS_PCODE,TS_NAME,TS_MM_NAME,LUMEANTS92,LUMEDTS92,LUMEANTS93,LUMEDTS93,LUMEANTS94,LUMEDTS94,LUMEANTS95,LUMEDTS95,LUMEANTS96,LUMEDTS96,LUMEANTS97,LUMEDTS97,LUMEANTS98,LUMEDTS98,LUMEANTS99,LUMEDTS99,LUMEANTS00,LUMEDTS00,LUMEANTS01,LUMEDTS01,LUMEANTS02,LUMEDTS02,LUMEANTS03,LUMEDTS03,LUMEANTS04,LUMEDTS04,LUMEANTS05,LUMEDTS05,LUMEANTS06,LUMEDTS06,LUMEANTS07,LUMEDTS07,LUMEANTS08,LUMEDTS08,LUMEANTS09,LUMEDTS09,LUMEANTS10,LUMEDTS10,LUMEANTS11,LUMEDTS11,LUMEANTS12,LUMEDTS12,LUMEANTS13,LUMEDTS13,LUMEANTS14,LUMEDTS14,LUMEANTS15,LUMEDTS15,LUMEANTS16,LUMEDTS16,LUMEANTS17,LUMEDTS17,LUMEANTS18,LUMEDTS18
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015006,Narphan,နားဖန့်,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004710316,0,0.010833726,0,0,0,0,0,0,0,0,0,0,0,0.004102134784428631,0,0.00033486814566764336,0
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015007,Pangwaun,ပန်ဝိုင်း,0,0,0.002109705,0,0.007911392,0,0.005801688,0,0.002109705,0,0.008438819,0,0.016877637,0,0.027953586,0,0.088607595,0,0.058544304,0,0.068037975,0,0.030590717,0,0.022151899,0,0.023734177,0,0,0,0.008438819,0,0.002109705,0,0,0,0.056434599,0,0.041139241,0,0,0,0.010021097,0,0.0015061658665160502,0,9.413536665725314e-05,0,0.0004706768332862656,0,0.0009413536665725312,0,0.0022592487997740753,0
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015008,Mongmao,မိုင်းမော,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056387665,0,0.062114537,0,0.073127753,0,0.030396476,0,0.038325991,0,0.042731278,0,0.027753304,0,0.034801762,0,0.046696035,0,0.031718062,0,0.092951542,0,0.107929515,0,0.095154185,0,0.148898678,0,0.0031360250882007056,0,0,0,0.00047040376323010584,0,0.0009408075264602117,0,0.0007840062720501764,0
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015009,Muse,မူဆယ်,0.078924162,0,0.16313933,0,0.21340388,0,0.212522046,0,0.232804233,0,0.187389771,0,0.223104056,0,0.173280423,0,0.354938272,0,0.378306878,0,0.453262787,0,0.313932981,0,0.608465608,0,0.415343915,0,0.451058201,0,0.589506173,0,0.579365079,0,0.53042328,0,0.886243386,0,1.257495591,0,1.164462081,0,1.260141093,0,0.06660865437860929,0,0.07254172929356854,0,0.09999208923344673,0,0.09761885926746301,0,0.11098805474250455,0
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015010,Namhkan,နမ့်ခမ်း,0.064661654,0,0.097243108,0,0.096240602,0,0.096741855,0,0.165413534,0,0.172932331,0,0.153383459,0,0.074686717,0,0.287218045,0,0.193984962,0,0.33433584,0,0.162907268,0,0.367919799,0,0.273684211,0,0.225062657,0,0.515288221,0,0.518295739,0,0.380952381,0,0.821553885,0,0.796491228,0,0.704260652,0,0.871177945,0,0.025207057976233346,0,0.011523226503420959,0,0.022686352178610012,0,0.029708318329132156,0,0.030518545192653942,0
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015011,Kutkai,ကွတ်ခိုင်,0,0,0,0,0.007129094,0,0,0,0,0,0.006358382,0,0.011753372,0,0.013872832,0,0.030250482,0,0.014258189,0,0.015606936,0,0,0,0.014643545,0,0.010211946,0,0.00539499,0,0.006165703,0,0.016570328,0,0.00867052,0,0.035452794,0,0.049325626,0,0.034489403,0,0.046435453,0,0.0007250129466597618,0,0,0,0.0018643190056965304,0,0.0072156050405662005,0,0.002416709822199206,0
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015012,Kyaukme,ကျောက်မဲ,0.02079128,0,0.023415422,0,0.007266855,0,0.017157852,0,0.03875656,0,0.066410981,0,0.077916835,0,0.048647558,0,0.104965684,0,0.077311264,0,0.054501413,0,0.034517562,0,0.064190553,0,0.038958417,0,0.048041986,0,0.063383125,0,0.070851837,0,0.011707711,0,0.399071457,0,0.316108195,0,0.188938232,0,0.357892612,0,0.009150936625278116,0,0.0022967056628148998,0,0.008002583793870666,0,0.014749156678389436,0,0.016184597717648748,0
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015013,Nawnghkio,နောင်ချို,0,0,0.01644896,0,0,0,0.025399129,0,0.039187228,0,0.023463957,0,0.033139816,0,0.010159652,0,0.041606193,0,0.026124819,0,0.014755685,0,0.010885341,0,0.071359458,0,0.013788099,0,0.0205612,0,0.019109821,0,0.062893082,0,0,0,0.933962264,0,0.500241896,0,0.490324141,0,0.724479923,0,0.008342291980219308,0,0.0013330466566329822,0,0.011653407869275425,0,0.01401849064717265,0,0.013459471081487852,0
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015014,Hsipaw,သီပေါ,0.021834061,0,0.025899714,0,0,0,0.0334287,0,0.031922903,0,0.034633338,0,0.043065803,0,0.032675802,0,0.054058124,0,0.035687396,0,0.037795513,0,0.018521307,0,0.023339858,0,0.017617829,0,0.019876525,0,0.028760729,0,0.021532902,0,0,0,0.380213823,0,0.16834814,0,0.17437133,0,0.237614817,0,0.0036679071510802926,0,0.0008567374367486814,0,0.00527428984498407,0,0.009718615298117855,0,0.009745388343016251,0
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015015,Namtu,နမ္မတူ,0.055447471,0,0.11381323,0,0.053988327,0,0.178501946,0,0.17266537,0,0.079280156,0,0.126459144,0,0.095817121,0,0.164396887,0,0.173151751,0,0.195038911,0,0.102140078,0,0.138132296,0,0.104085603,0,0.089494163,0,0.126945525,0,0.168287938,0,0,0,0.347276265,0,0.226167315,0,0.223735409,0,0.282101167,0,0.019036856745479832,0,0.00512865090403338,0,0.013821279554937413,0,0.013386648122392212,0,0.0157336578581363,0
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015016,Namhsan,နမ့်ဆန်,0.020493957,0,0,0,0,0,0,0,0,0,0.007882291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079348397,0,0.091434577,0,0.047293747,0,0.023646873,0,0.0020601179885757093,0,0,0,0,0,0,0,0.001966476261822268,0
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015017,Mongmit,မိုးမိတ်,0,0,0.006406523,0,0,0,0,0,0,0,0,0,0.004368084,0,0,0,0.009318579,0,0,0,0,0,0.013977868,0,0.023587653,0,0,0,0,0,0.005532906,0,0,0,0,0,0.133954572,0,0.028538148,0,0.034653465,0,0.03436226,0,0.0006760973580195548,0,0,0,0,0,0,0,0,0
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015018,Mabein,မဘိမ်း,0,0,0,0,0,0,0.002653348,0,0,0,0.011393788,0,0.003277665,0,0,0,0,0,0.009520837,0,0.009832995,0,0.002965506,0,0,0,0.036210395,0,0.059466209,0,0.02840643,0,0.092867177,0,0.110660215,0,0.280006243,0,0.075230217,0,0.033400968,0,0.102700172,0,0.007321708025933378,0,0,0,0.0023194723898949253,0,0.003437290409121395,0,0.000447127207690588,0
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015019,Manton,မန်တုန်,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015020,Kunlong,ကွမ်းလုံ,0,0,0.029676259,0,0,0,0.003597122,0,0.06294964,0,0.005395683,0,0.010791367,0,0.034172662,0,0.057553957,0,0.003597122,0,0.06294964,0,0.013489209,0,0.035071942,0,0.026978417,0,0.047661871,0,0.010791367,0,0.007194245,0,0.003597122,0,0.075539568,0,0.028776978,0,0.004496403,0,0.004496403,0,0,0,0,0,0,0,0,0,0,0
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015021,Hopang,ဟိုပန်,0,0,0.003531489,0,0.007062978,0,0.007062978,0,0.04649794,0,0.007062978,0,0.057680989,0,0.048852266,0,0.131253679,0,0.08122425,0,0.103590347,0,0.052972337,0,0.09299588,0,0.081812831,0,0.121836374,0,0.125367863,0,0.133019423,0,0.097704532,0,0.210712184,0,0.12772219,0,0.119482048,0,0.145379635,0,0.01318982800464282,0,0.00031655587211142766,0,0.00411522633744856,0,0.004220744961485702,0,0.012451197636382822,0
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015022,Laukkaing,လောက်ကိုင်,0,0,0.003061224,0,0,0,0.025510204,0,0.081632653,0,0.221428571,0,0.41122449,0,0.613265306,0,0.963265306,0,0.980612245,0,1.064285714,0,0.644897959,0,0.828571429,0,0.695918367,0,0.97244898,0,1.390816327,0,2.282653061,0,1.517346939,0,2.179591837,0,2.121428571,0,3.052040816,0,2.844897959,0,0.13194444444444445,0,0.04111842105263158,0,0.07602339181286549,0,0.0720029239766082,0,0.06067251461988304,0
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015023,Konkyan,ကုန်းကြမ်း,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00013078733978550875,0,0,0,0,0,0,0,0.00013078733978550875,0
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015024,Matman,မက်မန်း,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001071811,0,0,0,0,0,9.442870632672332e-05,0,0,0,0,0,9.442870632672332e-05,0,0.0014636449480642116,0
MMR222,Shan,ရှမ်းပြည်နယ်,MMR016001,Kengtung,ကျိုင်းတုံ,0.041932543,0,0.059252507,0,0.069963537,0,0.119872379,0,0.115770283,0,0.112123974,0,0.106426618,0,0.080446673,0,0.130127621,0,0.111440292,0,0.083637192,0,0.048541477,0,0.075888788,0,0.074749316,0,0.095715588,0,0.102324521,0,0.110984503,0,0.030082042,0,0.28053783,0,0.203509572,0,0.146080219,0,0.132406563,0,0.0036500742048052627,0,0.0020055352773655287,0,0.0025269744494805665,0,0.006858930648590109,0,0.010107897797922266,0
MMR222,Shan,ရှမ်းပြည်နယ်,MMR016002,Mongkhet,မိုင်းခတ်,0,0,0,0,0,0,0,0,0,0,0.002529244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005058489,0,0,0,0,0,0,0,0,0,0.005058489,0,0.016440089,0,0.003161555,0,0,0,0,0,0,0,5.590965000559097e-05,0,0,0,0,0
MMR222,Shan,ရှမ်းပြည်နယ်,MMR016003,Mongyang,မိုင်းယန်း,0,0,0.012850467,0,0,0,0.00146028,0,0.001168224,0,0.005549065,0,0.005257009,0,0.004088785,0,0.082359813,0,0.067757009,0,0.099007009,0,0.087324766,0,0.092873832,0,0.03796729,0,0.013726636,0,0.005257009,0,0.075934579,0,0.067172897,0,0.31396028,0,0.325642523,0,0.321845794,0,0.190420561,0,0.003928663737399845,0,0.0005686223830447144,0,0.002067717756526234,0,0.017265443266994054,0,0.036753683122253814,0
MMR222,Shan,ရှမ်းပြည်နယ်,MMR016005,Mongla,မိုင်းလား,0.001639344,0,0.001639344,0,0.024180328,0,0.075409836,0,0.090163934,0,0.086885246,0,0.069262295,0,0.077868852,0,0.188934426,0,0.246311475,0,0.478278689,0,0.467213115,0,0.472131148,0,0.176639344,0,0.259016393,0,0.285655738,0,0.251639344,0,0.255327869,0,0.380737705,0,0.359016393,0,0.264754098,0,0.293032787,0,0.019437820651781196,0,0.02955415853746658,0,0.0559288965965749,0,0.10412602066623311,0,0.10694414336295975,0
MMR222,Shan,ရှမ်းပြည်နယ်,MMR016006,Monghsat,မိုင်းဆတ်,0,0,0.000868,0,0.002430134,0,0.006422496,0,0.005728172,0,0.007984725,0,0.004686686,0,0.008679049,0,0.019093907,0,0.007984725,0,0.0036452,0,0.016490193,0,0.024127756,0,0.018226002,0,0.028120118,0,0.029508766,0,0.02308627,0,0,0,0.268356188,0,0.105884395,0,0.076896372,0,0.109356015,0,0.0016140329506349545,0,0,0,0.0002436276151901818,0,0.00027408106708895453,0,0.0035630538721564088,0
MMR222,Shan,ရှမ်းပြည်နယ်,MMR016007,Mongping,မိုင်းပျင်း,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031460674,0,0.007666887,0,0.012293457,0,0,0,0,0,0,0,4.662004662004662e-05,0,0,0,0,0
MMR222,Shan,ရှမ်းပြည်နယ်,MMR016008,Mongton,မိုင်းတုံ,0,0,0,0,0,0,0.000777,0,0,0,0.003574204,0,0.002020202,0,0.001398601,0,0,0,0.000932,0,0,0,0,0,0,0,0,0,0.002175602,0,0.003729604,0,0.000932,0,0,0,0.486868687,0,0.098368298,0,0.023931624,0,0.053768454,0,0.0006523511823865181,0,0,0,0.0019842348464256592,0,0.0006251698831204131,0,0.0007067137809187279,0
MMR222,Shan,ရှမ်းပြည်နယ်,MMR016009,Tachileik,တာချီလိတ်,0.082839026,0,0.104724893,0,0.099611372,0,0.133769687,0,0.168132542,0,0.154019227,0,0.191041113,0,0.198609123,0,0.346083044,0,0.259766823,0,0.312947433,0,0.164450808,0,0.217631417,0,0.24872162,0,0.285743506,0,0.280220904,0,0.250153406,0,0.13704234,0,0.639190018,0,0.489466148,0,0.63203109,0,0.777050522,0,0.02644705206875516,0,0.024365737251946747,0,0.026411167330534325,0,0.03505938924175548,0,0.03832490041985144,0
MMR222,Shan,ရှမ်းပြည်နယ်,MMR016010,Monghpyak,မိုင်းဖြတ်,0,0,0,0,0,0,0,0,0,0,0.011292835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019859813,0,0.016744548,0,0,0,0,0,0.001986573503219619,0,0,0,0,0,0.0007535278805315797,0,0.00013700506918755994,0
MMR222,Shan,ရှမ်းပြည်နယ်,MMR016011,Mongyawng,မိုင်းယောင်း,0,0,0,0,0,0,0,0,0,0,0.005211953,0,0,0,0,0,0.003474635,0,0.007991661,0,0.003822099,0,0.004169562,0,0.009555247,0,0.002084781,0,0.007644197,0,0,0,0.011987491,0,0.003300903,0,0.031445448,0,0.020500347,0,0,0,0.037699792,0,0.011476664116296864,0,0.0006732976281560826,0,0.0019892884468247895,0,0.0019586840091813315,0,0.0022647283856159143,0
